sep=|
"Name"|"Current balance"|"Account"|"Transfers"|"Description"|"Payee"|"Category"|"Date"|"Time"|"Memo"|"Amount"|"Currency"|"Check #"|"Tags"
""|""|"Mar.Caixa.0863.204081.Poup"|"Mar.Caixa.0863.204081"|"Transfer from Mar.Caixa.0863.204081"|""|""|"02/08/2017"|"13:03"|""|"31.000,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081.Poup"|""|"Juros Correcao Monetaria"|"Caixa Economica Federal"|"Juros Correcao Monetaria"|"01/31/2017"|"17:19"|""|"509,80"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081.Poup"|""|"Juros Correcao Monetaria"|"Caixa Economica Federal"|"Juros Correcao Monetaria"|"12/31/2016"|"17:19"|""|"495,14"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081.Poup"|""|"Juros Correcao Monetaria"|"Caixa Economica Federal"|"Juros Correcao Monetaria"|"11/30/2016"|"09:00"|""|"469,33"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081.Poup"|""|"Juros Correcao Monetaria"|"Caixa Economica Federal"|"Juros Correcao Monetaria"|"10/31/2016"|"10:12"|""|"1.538,02"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081.Poup"|""|"Juros Correcao Monetaria"|"Caixa Economica Federal"|"Juros Correcao Monetaria"|"10/30/2016"|"23:14"|""|"273,38"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081.Poup"|"Mar.Caixa.0863.204081"|"Transfer from Mar.Caixa.0863.204081"|""|""|"10/25/2016"|"23:02"|""|"30.000,00"|"BRL"|""|""
""|""|"Mar.Caixa.0863.204081.Poup"|""|"Juros Correcao Monetaria"|"Caixa Economica Federal"|"Juros Correcao Monetaria"|"09/30/2016"|"23:11"|""|"281,30"|"BRL"|""|""
"Pat.BB.28835.220256.Poup"|"76.533,14"|""|""|""|""|""|""|""|""|""|""|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"10/14/2019"|"12:00"|""|"108,59"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"10/11/2019"|"12:00"|""|"88,30"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"09/30/2019"|"12:00"|""|"2,65"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"09/26/2019"|"12:00"|""|"20,43"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"09/23/2019"|"12:00"|""|"41,94"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"09/13/2019"|"12:00"|""|"88,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"09/13/2019"|"12:00"|""|"108,22"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"08/30/2019"|"12:00"|""|"2,64"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"08/26/2019"|"12:00"|""|"22,02"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"08/23/2019"|"12:00"|""|"45,21"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"08/14/2019"|"12:00"|""|"116,64"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"08/13/2019"|"12:00"|""|"94,84"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"07/31/2019"|"12:00"|""|"2,85"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"07/26/2019"|"12:00"|""|"21,94"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|"Pat.BB.28835.220256"|"Aplicação Poupança - 24/07 2883  510022025-9 PATRICIA DE CA"|""|""|"07/24/2019"|"12:00"|""|"3.700,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"07/23/2019"|"12:00"|""|"31,35"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"07/12/2019"|"12:00"|""|"116,21"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"07/12/2019"|"12:00"|""|"94,49"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"06/28/2019"|"12:00"|""|"2,84"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"06/26/2019"|"12:00"|""|"21,86"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|"Pat.BB.28835.220256"|"Aplicação Poupança - 24/06 2883  510022025-9 PATRICIA DE CA"|""|""|"06/24/2019"|"12:00"|""|"2.000,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"06/21/2019"|"12:00"|""|"23,83"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"06/14/2019"|"12:00"|""|"115,78"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"06/13/2019"|"12:00"|""|"94,14"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"TED Mesma Titularidade"|""|""|"05/30/2019"|"12:00"|""|"764,41"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"05/24/2019"|"12:00"|""|"21,78"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"05/23/2019"|"12:00"|""|"23,74"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"05/14/2019"|"12:00"|""|"115,35"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"05/13/2019"|"12:00"|""|"93,80"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"04/26/2019"|"12:00"|""|"21,70"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"04/23/2019"|"12:00"|""|"23,65"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"04/12/2019"|"12:00"|""|"114,92"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"04/12/2019"|"12:00"|""|"93,45"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"03/26/2019"|"12:00"|""|"21,62"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"03/22/2019"|"12:00"|""|"23,56"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"03/14/2019"|"12:00"|""|"114,50"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|""|""|"03/13/2019"|"12:00"|""|"93,10"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"02/26/2019"|"12:00"|""|"21,54"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"02/22/2019"|"12:00"|""|"23,48"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"02/14/2019"|"13:00"|""|"114,07"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"02/13/2019"|"13:00"|""|"92,76"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"01/25/2019"|"13:00"|""|"21,46"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"01/23/2019"|"13:00"|""|"23,39"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"01/14/2019"|"13:00"|""|"113,65"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"01/11/2019"|"13:00"|""|"92,41"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"12/26/2018"|"13:00"|""|"21,38"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"12/21/2018"|"13:00"|""|"23,30"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"12/14/2018"|"13:00"|""|"113,23"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"12/13/2018"|"13:00"|""|"92,07"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"11/26/2018"|"13:00"|""|"21,30"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"11/23/2018"|"13:00"|""|"23,22"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"11/14/2018"|"13:00"|""|"112,81"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"11/13/2018"|"13:00"|""|"91,73"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"10/26/2018"|"12:00"|""|"21,22"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"10/23/2018"|"12:00"|""|"23,13"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"10/11/2018"|"12:00"|""|"91,39"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"10/11/2018"|"12:00"|""|"112,39"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"09/26/2018"|"12:00"|""|"21,14"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"09/21/2018"|"12:00"|""|"23,04"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"09/14/2018"|"12:00"|""|"111,98"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"09/13/2018"|"12:00"|""|"91,05"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"08/24/2018"|"12:00"|""|"21,06"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"08/23/2018"|"12:00"|""|"22,96"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Transferência de Crédito"|""|""|"08/15/2018"|"12:00"|""|"6.000,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"08/14/2018"|"12:00"|""|"89,35"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"08/13/2018"|"12:00"|""|"90,72"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"07/26/2018"|"12:00"|""|"20,99"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"07/23/2018"|"12:00"|""|"22,87"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"07/13/2018"|"12:00"|""|"89,02"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"07/13/2018"|"12:00"|""|"90,38"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"06/26/2018"|"12:00"|""|"20,91"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"06/22/2018"|"12:00"|""|"22,79"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"06/14/2018"|"12:00"|""|"88,69"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"06/13/2018"|"12:00"|""|"90,05"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"05/25/2018"|"12:00"|""|"20,83"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"05/23/2018"|"12:00"|""|"22,71"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|"Pat.BB.28835.220256"|"Transferência de Crédito"|""|""|"05/14/2018"|"12:00"|""|"1.300,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"05/14/2018"|"12:00"|""|"88,37"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"05/11/2018"|"12:00"|""|"84,90"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"04/26/2018"|"12:00"|""|"20,75"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Transferencia Para Conta"|""|""|"04/25/2018"|"12:00"|""|"-200,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"04/23/2018"|"12:00"|""|"23,36"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"04/13/2018"|"12:00"|""|"87,76"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"04/13/2018"|"12:00"|""|"91,34"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"03/26/2018"|"12:00"|""|"21,45"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"03/23/2018"|"12:00"|""|"24,15"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"03/14/2018"|"12:00"|""|"90,99"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"03/13/2018"|"12:00"|""|"87,43"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|"Pat.BB.28835.220256"|"Transferência de Crédito"|""|""|"02/27/2018"|"12:00"|""|"1.000,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"02/26/2018"|"12:00"|""|"18,16"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"02/23/2018"|"12:00"|""|"24,92"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"02/14/2018"|"13:00"|""|"93,90"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"02/09/2018"|"13:00"|""|"90,22"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"01/26/2018"|"13:00"|""|"18,09"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"01/23/2018"|"13:00"|""|"24,82"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"01/12/2018"|"13:00"|""|"93,53"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"01/12/2018"|"13:00"|""|"89,86"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"12/26/2017"|"13:00"|""|"19,27"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"12/22/2017"|"13:00"|""|"26,44"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|"Pat.BB.28835.220256"|"Aplicação Poupança"|""|""|"12/14/2017"|"13:00"|""|"2.500,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"12/14/2017"|"13:00"|""|"99,63"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"12/13/2017"|"13:00"|""|"85,09"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"11/24/2017"|"13:00"|""|"19,19"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"11/23/2017"|"13:00"|""|"28,89"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"11/14/2017"|"13:00"|""|"108,85"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"11/13/2017"|"13:00"|""|"92,96"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"10/26/2017"|"13:00"|""|"20,96"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"10/23/2017"|"13:00"|""|"28,75"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"10/13/2017"|"12:00"|""|"92,52"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"10/13/2017"|"12:00"|""|"108,34"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|"Pat.BB.28835.220256"|"Aplicação Poupança"|""|""|"09/27/2017"|"12:00"|""|"1.300,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"09/26/2017"|"12:00"|""|"15,77"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"09/22/2017"|"12:00"|""|"30,50"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"09/14/2017"|"12:00"|""|"114,92"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"09/14/2017"|"12:00"|""|"4,25"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"09/13/2017"|"12:00"|""|"98,15"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"09/13/2017"|"12:00"|""|"3,24"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"08/25/2017"|"12:00"|""|"15,69"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"08/25/2017"|"12:00"|""|"0,66"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|"Pat.BB.28835.220256"|"Aplicação Poupança - 24/08 2883  510022025-9 PATRICIA DE CA"|""|""|"08/24/2017"|"12:00"|""|"6.100,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"08/14/2017"|"12:00"|""|"114,33"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"08/14/2017"|"12:00"|""|"6,17"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"08/11/2017"|"12:00"|""|"97,64"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"08/11/2017"|"12:00"|""|"8,41"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"07/26/2017"|"12:00"|""|"15,61"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"07/26/2017"|"12:00"|""|"1,81"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"07/14/2017"|"12:00"|""|"113,73"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"07/14/2017"|"12:00"|""|"10,98"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"07/13/2017"|"12:00"|""|"97,12"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"07/13/2017"|"12:00"|""|"13,57"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"06/26/2017"|"12:00"|""|"15,52"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"06/26/2017"|"12:00"|""|"1,71"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|"Pat.BB.28835.220256"|"Aplicação Poupança - 14/06 2883  510022025-9 PATRICIA DE CA"|""|""|"06/14/2017"|"12:00"|""|"1.500,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"06/14/2017"|"12:00"|""|"113,11"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"06/14/2017"|"12:00"|""|"23,41"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"06/13/2017"|"12:00"|""|"89,10"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"06/13/2017"|"12:00"|""|"18,80"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"05/26/2017"|"12:00"|""|"15,44"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"05/26/2017"|"12:00"|""|"2,59"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"05/12/2017"|"12:00"|""|"112,43"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"05/12/2017"|"12:00"|""|"0,63"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"05/12/2017"|"12:00"|""|"88,57"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"05/12/2017"|"12:00"|""|"0,50"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"04/26/2017"|"12:00"|""|"15,35"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"04/26/2017"|"12:00"|""|"2,13"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"04/13/2017"|"12:00"|""|"111,87"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"04/13/2017"|"12:00"|""|"20,30"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Juros"|"Banco do Brasil"|"Juros Correcao Monetaria"|"04/13/2017"|"12:00"|""|"88,12"|"BRL"|""|""
""|""|"Pat.BB.28835.220256.Poup"|""|"Reajuste Monetário - BACEN"|"Banco do Brasil"|"Juros Correcao Monetaria"|"04/13/2017"|"12:00"|""|"25,89"|"BRL"|""|""
